geonames_id,osm_id,wikipedia_id,woe_id,name,iso,is_megacity,latitude,longitude
2128815,0,0,1117927,"Obihiro, Hokkaido, Japan",JPN,0,42.9304144481,143.170010131
2127733,0,0,1118372,"Tomakomai, Hokkaido, Japan",JPN,0,42.6504056997,141.550005655
2129537,0,0,1117535,"Kitami, Hokkaido, Japan",JPN,0,43.8503582958,143.899991414
2128574,0,0,1118021,"Otaru, Hokkaido, Japan",JPN,0,43.1887190949,140.978309285
2129101,263095424,0,1117797,"Muroran, Hokkaido, Japan",JPN,0,42.3499589224,140.980014607
2130629,0,0,1116988,"Asahikawa, Hokkaido, Japan",JPN,0,43.7550152782,142.379980834
1863985,0,0,1117096,"Fukui, Fukui, Japan",JPN,0,36.0704197378,136.220046752
1859171,0,0,1117545,"Kobe, Hyogo, Japan",JPN,0,34.6799878123,135.169981648
1857766,0,0,1117185,"Maizuru, Kyoto, Japan",JPN,0,35.4504059032,135.33333085
1853574,0,0,1118029,"Otsu, Shiga, Japan",JPN,0,35.0064019969,135.867406778
1926004,0,0,1118495,"Wakayama, Wakayama, Japan",JPN,0,34.2231164744,135.167707885
1857843,0,0,1117656,"Maebashi, Gunma, Japan",JPN,0,36.3926998078,139.072689167
2111901,0,0,1117741,"Mito, Ibaraki, Japan",JPN,0,36.3704272655,140.480045124
1859642,269662763,0,1117502,"Kawasaki, Kanagawa, Japan",JPN,0,35.5299876089,139.705001993
1848354,269662739,0,1118550,"Yokohama, Kanagawa, Japan",JPN,0,35.3200262645,139.58004838
1859740,0,0,1117492,"Kawagoe, Saitama, Japan",JPN,0,35.9176900422,139.491061563
1849053,0,0,1118483,"Utsunomiya, Tochigi, Japan",JPN,0,36.5499770295,139.870004841
1863440,0,0,15015371,"Hachioji, Tokyo, Japan",JPN,0,35.6577059113,139.326058715
1859100,0,0,1117554,"Kofu, Yamanashi, Japan",JPN,0,35.6503936961,138.583313354
2113126,0,0,1116952,"Akita, Akita, Japan",JPN,0,39.7099908641,140.089991414
2130658,190221306,0,1116973,"Aomori, Aomori, Japan",JPN,0,40.8250390819,140.710005248
2130057,0,0,1117225,"Hirosaki, Aomori, Japan",JPN,0,40.5699900503,140.470019897
2130203,0,0,1117142,"Hachinohe, Aomori, Japan",JPN,0,40.5099937124,141.540032104
2112141,0,6792992,1117573,"Koriyama, Fukushima, Japan",JPN,0,37.4099762157,140.379999552
2112539,0,0,1117341,"Iwaki, Fukushima, Japan",JPN,0,37.0553466991,140.890045938
2112923,0,0,1117103,"Fukushima, Fukushima, Japan",JPN,0,37.7400077505,140.470019897
2111834,0,0,1117776,"Morioka, Iwate, Japan",JPN,0,39.720016092,141.13003129
1856199,0,0,1117810,"Nagaoka, Niigata, Japan",JPN,0,37.4504130239,138.860040649
1855431,0,0,1117881,"Niigata, Niigata, Japan",JPN,0,37.9199967642,139.040029662
2110556,0,0,1118515,"Yamagata, Yamagata, Japan",JPN,0,38.2704921662,140.320003214
1849563,0,0,1118438,"Tsuruoka, Yamagata, Japan",JPN,0,38.7004142446,139.830213988
0,0,0,0,"Kenge, Bandundu, Congo (Kinshasa)",COD,0,-4.82959023145,16.8999397366
2316748,29808924,21192917,1284653,"Bolobo, Bandundu, Congo (Kinshasa)",COD,0,-2.15952065136,16.2399800198
0,0,0,0,"Kahemba, Bandundu, Congo (Kinshasa)",COD,0,-7.2829288545,19.0000182685
2316259,254459348,0,1285420,"Bulungu, Bandundu, Congo (Kinshasa)",COD,0,-4.54960732129,18.5999910061
0,0,0,0,"Lusanga, Bandundu, Congo (Kinshasa)",COD,0,-5.5829292614,16.5166556383
2313084,0,0,0,"Mangai, Bandundu, Congo (Kinshasa)",COD,0,-4.039612611,19.5300117581
2315026,0,0,1288783,"Kasongo-Lunda, Bandundu, Congo (Kinshasa)",COD,0,-6.47961871453,16.8299698473
2312249,435681407,21510377,1476690,"Mushie, Bandundu, Congo (Kinshasa)",COD,0,-3.01962319043,16.9200418688
0,0,0,0,"Dibaya, Kasaï-Occidental, Congo (Kinshasa)",COD,0,-6.50953936882,22.8700146064
207596,614581713,0,1294818,"Mweka, Kasaï-Occidental, Congo (Kinshasa)",COD,0,-4.83961545931,21.5699905993
210939,614576675,21192419,1291614,"Luebo, Kasaï-Occidental, Congo (Kinshasa)",COD,0,-5.34950681674,21.4100003649
217389,0,21199199,1285793,"Demba, Kasaï-Occidental, Congo (Kinshasa)",COD,0,-5.50960040398,22.2599743232
215976,254492355,1905664,1287089,"Ilebo, Kasaï-Occidental, Congo (Kinshasa)",COD,0,-4.31959552116,20.6099975166
0,0,0,0,"Moanda, Bas-Congo, Congo (Kinshasa)",COD,0,-5.92290850945,12.3549975165
0,0,0,0,"Kimpese, Bas-Congo, Congo (Kinshasa)",COD,0,-5.54959796257,14.4333202705
2315057,29804794,21346696,1288651,"Kasangulu, Bas-Congo, Congo (Kinshasa)",COD,0,-4.57957965202,15.1799930406
2312888,29806457,1905569,1292961,"Mbanza-Ngungu, Bas-Congo, Congo (Kinshasa)",COD,0,-5.24961627312,14.8600125719
2311127,435357707,6782300,1477400,"Tshela, Bas-Congo, Congo (Kinshasa)",COD,0,-4.96958168653,12.9300011787
0,0,0,0,"Mwenga, Sud-Kivu, Congo (Kinshasa)",COD,0,-3.03822670605,28.4325174548
214575,0,0,1288219,"Kampene, Maniema, Congo (Kinshasa)",COD,0,-3.5995361136,26.670041055
0,0,0,0,"Kalima, Maniema, Congo (Kinshasa)",COD,0,-2.5095768037,26.430004027
0,0,0,0,"Lubutu, Maniema, Congo (Kinshasa)",COD,0,-0.73288938508,26.5833280016
215527,0,1658554,1287515,"Kabinda, Kasaï-Oriental, Congo (Kinshasa)",COD,0,-6.12961423861,24.4799938545
211098,0,0,1475919,"Lubao, Kasaï-Oriental, Congo (Kinshasa)",COD,0,-5.38955605176,25.7499938545
210379,98869302,21568356,1291935,"Lusambo, Kasaï-Oriental, Congo (Kinshasa)",COD,0,-4.96958168653,23.4300321032
216449,0,17513717,1286635,"Gandajika, Kasaï-Oriental, Congo (Kinshasa)",COD,0,-6.73960284539,23.9600255928
211647,0,0,1291273,"Lodja, Kasaï-Oriental, Congo (Kinshasa)",COD,0,-3.48962034212,23.4200068753
0,0,0,0,"Dilolo, Katanga, Congo (Kinshasa)",COD,0,-10.6996195283,22.3333031806
0,0,0,0,"Nyunzu, Katanga, Congo (Kinshasa)",COD,0,-5.94957354851,28.0166772041
0,0,0,0,"Kasaji, Katanga, Congo (Kinshasa)",COD,0,-10.3662031872,23.449979206
0,0,0,0,"Luanza, Katanga, Congo (Kinshasa)",COD,0,-8.69958656935,28.6999946683
0,0,0,0,"Moba, Katanga, Congo (Kinshasa)",COD,0,-7.05958331414,29.7199840889
217834,77186850,17172975,1285342,"Bukama, Katanga, Congo (Kinshasa)",COD,0,-9.20958127964,25.8400141995
214389,0,0,1474641,"Kaniama, Katanga, Congo (Kinshasa)",COD,0,-7.56962970086,24.1700386136
922806,0,11386253,1290222,"Kipushi, Katanga, Congo (Kinshasa)",COD,0,-11.7596065075,27.2500056546
923058,0,0,1474535,"Kambove, Katanga, Congo (Kinshasa)",COD,0,-10.8695833142,26.6000194893
212360,435668339,12968870,1475566,"Kongolo, Katanga, Congo (Kinshasa)",COD,0,-5.37947914747,26.9799962959
215668,435332321,0,1287423,"Kabalo, Katanga, Congo (Kinshasa)",COD,0,-6.04961912143,26.9100264066
219057,435818462,1905521,1283966,"Beni, Nord-Kivu, Congo (Kinshasa)",COD,0,0.49044679657,29.4500264066
1625929,0,0,1048454,"Sungaipenuh, Jambi, Indonesia",IDN,0,-2.06314410514,101.396435912
1628884,559385414,18854825,1048282,"Sampit, Kalimantan Tengah, Indonesia",IDN,0,-2.5329345511,112.950045938
1639304,0,0,1036241,"Kualakapuas, Kalimantan Tengah, Indonesia",IDN,0,-3.09961830761,114.350012165
1633118,0,2478468,1039880,"Palangkaraya, Kalimantan Tengah, Indonesia",IDN,0,-2.20959511425,113.909987344
1626542,0,6320901,1048939,"Sorong, Irian Jaya Barat, Indonesia",IDN,0,-0.85541420604,131.284999145
3595416,0,733313,83172,"Huehuetenango, Huehuetenango, Guatemala",GTM,0,15.3203943064,-91.4699829526
3589841,0,0,85771,"San Luis, Petén, Guatemala",GTM,0,16.2000046986,-89.4400035011
3595725,287284487,272008,83054,"Flores, Petén, Guatemala",GTM,0,16.9336808461,-89.8832839373
3594422,0,0,0,"La Libertad, Petén, Guatemala",GTM,0,16.7804343862,-90.1199878354
3598119,472114979,154553,81909,"Coban, Alta Verapaz, Guatemala",GTM,0,15.4699975779,-90.3799978045
3591060,0,1565829,85210,"San Jose, Escuintla, Guatemala",GTM,0,13.9397295833,-90.820032034
3595803,0,339879,83017,"Escuintla, Escuintla, Guatemala",GTM,0,14.3004048858,-90.7799992287
3592609,343238071,2394841,84465,"Mazatenango, Suchitepéquez, Guatemala",GTM,0,14.5303650095,-91.5099805112
3593376,472115000,195874,84047,"Livingston, Izabal, Guatemala",GTM,0,15.8306538751,-88.7562345155
3591062,472115002,195880,85209,"Puerto Barrios, Izabal, Guatemala",GTM,0,15.7174952927,-88.5926518368
3595069,472114150,411604,83336,"Jutiapa, Jutiapa, Guatemala",GTM,0,14.2899920847,-89.9000012632
3493174,250651186,3781011,76322,"Monte Cristi, Monte Cristi, Dominican Republic",DOM,0,19.8669901723,-71.6500299496
3495857,252990357,3780921,75442,"Neiba, Bahoruco, Dominican Republic",DOM,0,18.4666105336,-71.4166333432
3492985,250651408,1874767,76421,"Barahona, Barahona, Dominican Republic",DOM,0,18.2003735545,-71.0999860043
3509382,250447847,995929,70145,"La Vega, La Vega, Dominican Republic",DOM,0,19.2165905955,-70.5165849219
3493146,303316351,1090232,76334,"San Francisco de Macoris, Duarte, Dominican Republic",DOM,0,19.2999963572,-70.250012046
0,0,0,0,"Bavaro, La Altagracia, Dominican Republic",DOM,0,18.7170086863,-68.4499668799
3380450,332101337,6448496,379836,"Roura, Guinaa, France",FRA,0,4.72998130179,-52.3300205908
3380290,324439671,2490800,379848,"Sinnamary, Guinaa, France",FRA,0,5.38001914359,-52.9599821387
3380387,282979646,2490434,379763,"Saint-Laurent-du-Maroni, Guinaa, France",FRA,0,5.49762408054,-54.0325345879
3381428,332232587,2490742,379843,"Iracoubo, Guinaa, France",FRA,0,5.48042645154,-53.2199921077
2413866,0,3350140,1321158,"Bansang, Maccarthy Island, The Gambia",GMB,0,13.433636087,-14.6500207941
2413753,0,0,1321151,"Brikama, Banjul, The Gambia",GMB,0,13.2803637888,-16.6599497899
2294877,30933440,615410,1485924,"Tamale, Northern, Ghana",GHA,0,9.40041973768,-0.83998519022
2293801,318342006,1672037,1333785,"Yendi, Northern, Ghana",GHA,0,9.4337251983,-0.01665043273
2302821,434420117,1137854,1328117,"Bolgatanga, Upper East, Ghana",GHA,0,10.7903865753,-0.84998457987
2303287,0,0,1327837,"Bawku, Upper East, Ghana",GHA,0,11.060395934,-0.2399959731
2294206,330058453,1477812,1333520,"Wa, Upper West, Ghana",GHA,0,10.0604052927,-2.50001306295
2296606,0,2010594,1485694,"Obuasi, Ashanti, Ghana",GHA,0,6.19040895479,-1.65998681783
2303125,0,0,1327934,"Berekum, Brong Ahafo, Ghana",GHA,0,7.45038372693,-2.59000756978
2294034,0,1477681,1333631,"Winneba, Central, Ghana",GHA,0,5.35043438611,-0.63004968403
2302357,132048393,358194,1328360,"Cape Coast, Central, Ghana",GHA,0,5.11037151989,-1.24998600402
2297313,318342100,4087676,1485548,"Nkawkaw, Eastern, Ghana",GHA,0,6.55046449679,-0.78001469055
2299522,0,2733605,1330197,"Koforidua, Eastern, Ghana",GHA,0,6.09041505831,-0.26002059061
2294700,0,2156220,1485959,"Tema, Greater Accra, Ghana",GHA,0,5.64036500948,0.01001460633
2300379,434449745,697703,1329593,"Ho, Volta, Ghana",GHA,0,6.6004097686,0.46998653016
2260009,0,10022938,1279959,"Ewo, Cuvette-Ouest, Congo (Brazzaville)",COG,0,-0.87959877635,14.8200150133
0,0,0,0,"Mekambo, Ogooué-Ivindo, Gabon",GAB,0,1.01708131805,13.9332991116
2399371,0,607039,1324338,"Makokou, Ogooué-Ivindo, Gabon",GAB,0,0.56708294566,12.8665941962
2398283,0,3718644,1324792,"Mitzik, Wouleu-Ntem, Gabon",GAB,0,0.78371054982,11.5666218655
2401578,331139689,18939210,1483525,"Bitam, Wouleu-Ntem, Gabon",GAB,0,2.08365704234,11.4833711331
1274746,342117043,211915,2295391,"Chandigarh, Chandigarh, India",IND,1,30.7199969676,76.7800056548
1256237,299573056,550769,2286457,"Simla, Himachal Pradesh, India",IND,0,31.1000254507,77.1665970448
1260137,245773102,3033257,2294966,"Pathankot, Himachal Pradesh, India",IND,0,32.2703416128,75.7200186756
1270642,0,839750,2295020,"Gurgaon, Haryana, India",IND,0,28.4500063263,77.0199910064
1255744,245767308,3369226,2295010,"Sonipat, Haryana, India",IND,0,28.9999985952,77.0199910064
1258076,245767139,3368967,2295053,"Rohtak, Haryana, India",IND,0,28.9000046987,76.5800178618
1270022,0,998457,2295051,"Hisar, Haryana, India",IND,0,29.1699882192,75.7250312896
1275899,245766829,3368814,2295054,"Bhiwani, Haryana, India",IND,0,28.8100101919,76.1250068755
1278860,176044062,2239010,2294983,"Ambala, Haryana, India",IND,0,30.3200213816,76.8200032134
1256052,245768393,3368771,2295048,"Sirsa, Haryana, India",IND,0,29.4903820994,75.0299832753
1260476,245768111,1058940,2295049,"Panipat, Haryana, India",IND,0,29.4004134308,76.9699682199
1267708,245768717,838260,2295047,"Karnal, Haryana, India",IND,0,29.6804480174,76.9699682199
1255714,0,4945992,2290353,"Sopur, Jammu and Kashmir, India",IND,0,34.2999593293,74.4666584868
1277085,299299684,3401748,2290357,"Baramula, Jammu and Kashmir, India",IND,0,34.2004305207,74.3500247792
1269321,0,20543005,2294956,"Jammu, Jammu and Kashmir, India",IND,1,32.7117875356,74.8467386463
1259312,245628757,3593767,2295258,"Proddatur, Andhra Pradesh, India",IND,0,14.7504290964,78.570025593
1261927,245632119,3593759,2295213,"Nandyal, Andhra Pradesh, India",IND,0,15.5203820994,78.4799535715
1270079,245625010,5794407,2295272,"Hindupur, Andhra Pradesh, India",IND,0,13.7803591094,77.4899881581
1254360,335868152,0,2295273,"Tirupati, Andhra Pradesh, India",IND,0,13.6504187204,79.4199995513
1261045,245632169,612987,2295251,"Ongole, Andhra Pradesh, India",IND,0,15.560379658,80.0500386138
1253084,245643279,1459637,2288221,"Vizianagaram, Andhra Pradesh, India",IND,0,18.1204042755,83.5000089101
1258932,245639326,1128151,2295419,"Rajahmundry, Andhra Pradesh, India",IND,0,17.0303416127,81.7899840891
1264637,245634876,1418599,2295246,"Machilipatnam, Andhra Pradesh, India",IND,0,16.2004181101,81.1799954823
1267076,571122168,505838,2295229,"Khammam, Andhra Pradesh, India",IND,0,17.2804297068,80.1600577382
1274106,245633211,7392049,2295250,"Chirala, Andhra Pradesh, India",IND,0,15.8604130238,80.3399950754
1267755,245644908,668818,2295185,"Karimnagar, Andhra Pradesh, India",IND,0,18.4604352,79.109992634
1261258,245650157,1544405,2295184,"Nizamabad, Andhra Pradesh, India",IND,0,18.6703965444,78.1000284413
1268561,245639047,1684096,2295230,"Kakinada, Andhra Pradesh, India",IND,0,16.9674772328,82.2375019927
1252948,245642812,995245,2295413,"Warangal, Andhra Pradesh, India",IND,0,18.0099975779,79.5799897857
1259091,245582090,849263,2295368,"Kollam, Kerala, India",IND,0,8.90037274061,76.569992634
1265873,290313731,56145,2295316,"Kozhikode, Kerala, India",IND,1,11.2504360137,75.7699897857
1278985,245584105,3793923,2294673,"Alappuzha, Kerala, India",IND,0,9.50041363417,76.370004841
1259184,245685894,1336039,2295252,"Puri, Orissa, India",IND,0,19.8204297068,85.900017455
1257542,245695005,4773416,2294869,"Sambalpur, Orissa, India",IND,0,21.4704065134,83.9700577382
1275817,245687822,799384,2294941,"Bhubaneshwar, Orissa, India",IND,1,20.2704280792,85.8273603912
0,0,0,2294864,"Raurkela, Orissa, India",IND,0,22.2304118032,84.8299535715
1275198,570106942,1148077,2295220,"Brahmapur, Orissa, India",IND,0,19.3199951365,84.7999812408
1267390,0,1396589,2279776,"Kavaratti, Lakshadweep, India",IND,0,10.5625733133,72.6368671667
1256259,245687871,1396585,2291997,"Silvassa, Dadra and Nagar Haveli, India",IND,0,20.266578185,73.0166177967
1263814,245607401,797495,2295294,"Mandya, Karnataka, India",IND,0,12.5703812855,76.9199971099
1266305,245618507,9328636,2295280,"Kolar, Karnataka, India",IND,0,13.133706074,78.1333597401
1256515,245625473,0,2295271,"Shimoga, Karnataka, India",IND,0,13.9303757924,75.5600284413
1259012,245634966,4763118,2295209,"Raichur, Karnataka, India",IND,0,16.2103658233,77.3550093169
1269935,571418235,0,2295216,"Hospet, Karnataka, India",IND,0,15.2803967478,76.3750174549
1275701,245638671,873689,2295207,"Bijapur, Karnataka, India",IND,0,16.8354181101,75.7099934478
1275738,245642463,914337,2295202,"Bidar, Karnataka, India",IND,0,17.9229227895,77.5175316965
1268295,344131660,573291,2295409,"Kalyan, Maharashtra, India",IND,0,19.2502319529,73.1601749256
1275901,245683441,7970578,2295159,"Bhiwandi, Maharashtra, India",IND,1,19.3500191436,73.1299958892
1275778,245692524,2537090,2295145,"Bhusawal, Maharashtra, India",IND,0,21.0199947296,75.8300378
0,0,0,0,"Sangli, Maharashtra, India",IND,0,16.8604036651,74.5750239654
1256436,245641542,546020,2295415,"Sholapur, Maharashtra, India",IND,1,17.6704059031,75.9000076893
1260341,245683135,3353983,2295194,"Parbhani, Maharashtra, India",IND,0,19.2703857615,76.7600068755
1265014,245644629,3954035,2295198,"Latur, Maharashtra, India",IND,0,18.4004130239,76.569992634
1278149,316416999,0,2295191,"Aurangabad, Maharashtra, India",IND,1,19.8956964304,75.3203014719
1264115,245689525,0,2295104,"Malegaon, Maharashtra, India",IND,0,20.5603587026,74.5250011789
1261731,245686763,0,2295106,"Nasik, Maharashtra, India",IND,1,20.0004187205,73.7799820545
1279228,245669664,274879,2295162,"Ahmednagar, Maharashtra, India",IND,0,19.1104213653,74.7500003651
1274693,245686536,3344441,2295176,"Chandrapur, Maharashtra, India",IND,0,19.9699813019,79.3000068755
1278718,245691922,746152,2295148,"Amravati, Maharashtra, India",IND,0,20.9499731638,77.7700227447
1272691,245691673,546014,2295101,"Dhule, Maharashtra, India",IND,0,20.8999762156,74.7699991444
1259385,293673885,1342550,2295345,"Port Blair, Andaman and Nicobar, India",IND,0,11.6670255727,92.7359826243
1272508,0,648125,55924276,"Dispur, Assam, India",IND,0,26.1440230499,91.7666361074
1268820,0,1698654,2294849,"Jorhat, Assam, India",IND,0,26.749980895,94.2166674387
1254710,245750977,309995,2294850,"Tezpur, Assam, India",IND,0,26.6337605988,92.8000097239
1256287,567777060,1698684,2294949,"Silchar, Assam, India",IND,0,24.7904105825,92.7900361725
1272648,299448214,3418371,2294847,"Dibrugarh, Assam, India",IND,0,27.4833211456,94.8999849029
1269771,569040820,543681,2294950,"Imphal, Manipur, India",IND,0,24.7999707224,93.9500170481
1266366,245736824,847210,2289212,"Kohima, Nagaland, India",IND,0,25.6669979034,94.1165701894
1256523,245735780,793166,2294854,"Shillong, Meghalaya, India",IND,0,25.5704921661,91.8800141998
2204582,0,0,0,"Labasa, Western, Fiji",FJI,0,-16.4165832328,179.383303588
2202064,0,0,1063314,"Nandi, Western, Fiji",FJI,0,-17.7995995902,177.416601928
0,0,0,1064106,"Lautoka, Western, Fiji",FJI,0,-17.6160965792,177.466624714
2399888,331144234,0,1324108,"Lambarene, Moyen-Ogooué, Gabon",GAB,0,-0.69960976268,10.2166267483
0,0,0,0,"Bifoum, Moyen-Ogooué, Gabon",GAB,0,-0.33291379914,10.383231566
2397614,331157135,0,1483983,"Ndende, Ngounié, Gabon",GAB,0,-2.38291786816,11.3832738837
2398073,331155527,1795580,1483933,"Mouila, Ngounié, Gabon",GAB,0,-1.86615354524,11.016681273
2396853,0,3718591,1325458,"Omboue, Ogooué-Maritime, Gabon",GAB,0,-1.56622353222,9.24996740585
2398269,0,1795800,1483919,"Moanda, Haut-Ogooué, Gabon",GAB,0,-1.56550006216,13.2000105374
2396898,0,5750322,1325437,"Okandja, Haut-Ogooué, Gabon",GAB,0,-0.68291827505,13.7833341051
2399959,0,1795557,1324072,"Koulamoutou, Ogooué-Lolo, Gabon",GAB,0,-1.13291664745,12.4833100979
0,0,0,585596,"Cherbourg, Basse-Normandie, France",FRA,0,49.6503918651,-1.64998742818
3029241,412476714,92443,582624,"Caen, Basse-Normandie, France",FRA,0,49.1837536815,-0.34998925923
2981280,26691381,474848,623356,"St.-Brieuc, Bretagne, France",FRA,0,48.5166626171,-2.78330326477
2997577,26691704,328288,608644,"Lorient, Bretagne, France",FRA,0,47.750404479,-3.36657515605
3030300,26686512,57912,581787,"Brest, Bretagne, France",FRA,0,48.3904429312,-4.49500756979
2983990,26686526,46132,619163,"Rennes, Bretagne, France",FRA,0,48.1000213817,-1.67001204569
2986495,26691769,51489,617150,"Poitier, Poitou-Charentes, France",FRA,0,46.5832922557,0.33327652854
3037656,26686572,82357,576106,"Angers, Pays de la Loire, France",FRA,0,47.4800075471,-0.53002994933
3003603,26686559,18730,603413,"Le Mans, Pays de la Loire, France",FRA,0,48.0004150585,0.09998327495
2990969,26686548,67453,613858,"Nantes, Pays de la Loire, France",FRA,0,47.2103857616,-1.5900169285
3032797,285966795,227263,579833,"Biarritz, Aquitaine, France",FRA,0,43.4732753693,-1.56159489074
3038634,285965773,521439,575439,"Agen, Aquitaine, France",FRA,0,44.2004144481,0.63333573264
3038334,51341115,2640,575627,"Ajaccio, Corse, France",FRA,0,41.9270648387,8.72829382186
3034640,33029028,45433,578387,"Bastia, Corse, France",FRA,0,42.7031673371,9.45000687525
3038354,26686595,79495,575609,"Aix-en-Provence, Provence-Alpes-Côte-d'Azur, France",FRA,0,43.5199908641,5.4499926337
2972328,26686582,50992,628879,"Toulon, Provence-Alpes-Côte-d'Azur, France",FRA,0,43.1341864507,5.91882156569
2990440,26686535,47088,614274,"Nice, Provence-Alpes-Côte-d'Azur, France",FRA,1,43.7150177196,7.26502396509
2987914,26686500,38707,616113,"Perpignan, Languedoc-Roussillon, France",FRA,0,42.6999892365,2.89996740582
3032833,26692573,24436637,579813,"Beziers, Languedoc-Roussillon, France",FRA,0,43.3504921662,3.20997432314
2992166,65442261,73369,612977,"Montpellier, Languedoc-Roussillon, France",FRA,0,43.6103987824,3.86998571637
2990363,26686585,102720,614326,"Nimes, Languedoc-Roussillon, France",FRA,0,43.8303853547,4.35000809593
2973385,26691527,24436623,628061,"Tarbes, Midi-Pyrénées, France",FRA,0,43.2332900178,0.08334346376
2972315,26686518,45371,628886,"Toulouse, Midi-Pyrénées, France",FRA,1,43.6199589224,1.44992671571
3024635,26686473,83240,586242,"Clermont-Ferrand, Auvergne, France",FRA,0,45.7799821158,3.08000809593
2969392,26691587,51169,631121,"Vichy, Auvergne, France",FRA,0,46.1171449982,3.41668005231
2990474,26691999,266483,614248,"Nevers, Bourgogne, France",FRA,0,46.9837329296,3.16666947288
3035843,26691638,524642,577483,"Auxerre, Bourgogne, France",FRA,0,47.8004272655,3.56659338239
3021372,26686504,99187,588765,"Dijon, Bourgogne, France",FRA,0,47.3304042756,5.03001826846
3031005,26692403,82132,581232,"Bourges, Centre, France",FRA,0,47.0837268261,2.3999979234
2972191,26686468,31593,628971,"Tours, Centre, France",FRA,0,47.3803753856,0.69994665386
2989317,26686508,75818,615134,"Orleans, Centre, France",FRA,0,47.900421162,1.90002844098
3021411,26691824,191055,588732,"Dieppe, Haute-Normandie, France",FRA,0,49.9337337434,1.08333410503
2982652,26686587,49114,620108,"Rouen, Haute-Normandie, France",FRA,0,49.4304052929,1.07997513694
2994651,26692092,145708,610907,"Melun, Île-de-France, France",FRA,0,48.5333024283,2.66664831403
2969679,26692491,32703,630908,"Versailles, Île-de-France, France",FRA,0,48.8004695832,2.13334753277
3029974,26692627,24436623,582041,"Brive, Limousin, France",FRA,0,45.1504081411,1.53333247743
2998286,26686524,177195,608140,"Limoges, Limousin, France",FRA,0,45.829979064,1.24999059918
2971549,26692577,101607,629484,"Troyes, Champagne-Ardenne, France",FRA,0,48.3403943065,4.08335770531
2984114,26686477,48845,619068,"Reims, Champagne-Ardenne, France",FRA,0,49.250390441,4.02997595075
3036784,26691994,105054,576717,"Arras, Nord-Pas-de-Calais, France",FRA,0,50.2833248078,2.78333369814
2998324,26686577,50116,608105,"Lille, Nord-Pas-de-Calais, France",FRA,1,50.6499690949,3.08000809593
3029162,26691842,85468,582681,"Calais, Nord-Pas-de-Calais, France",FRA,0,50.9504158723,1.83331416689
3037854,26686514,81830,575961,"Amiens, Picardie, France",FRA,0,49.9003766063,2.30000402691
3033123,26686554,86918,579560,"Besancon, Franche-Comté, France",FRA,0,47.2299969677,6.03000890974
2991214,26686568,364964,613673,"Mulhouse, Alsace, France",FRA,0,47.750404479,7.34998001977
2973783,26686563,37407,627791,"Strasbourg, Alsace, France",FRA,0,48.5799662466,7.75000728215
2990999,26692561,141920,613836,"Nancy, Lorraine, France",FRA,0,48.6836808462,6.20002437198
2994160,26686463,57906,611317,"Metz, Lorraine, France",FRA,0,49.1203466991,6.18002559269
0,0,0,0,"Cochrane, Aisén del General Carlos Ibáñez del Campo, Chile",CHL,0,-47.2662764295,-72.5499491798
0,0,0,0,"Puerto Aisen, Aisén del General Carlos Ibáñez del Campo, Chile",CHL,0,-45.3999304009,-72.7000175391
0,0,0,0,"Rio Verde, Magallanes y Antártica Chilena, Chile",CHL,0,-52.6499788221,-71.4666044532
3874958,214222465,3984529,349945,"Puerto Natales, Magallanes y Antártica Chilena, Chile",CHL,0,-51.7183044243,-72.5116827817
0,0,0,0,"Puerto Williams, Magallanes y Antártica Chilena, Chile",CHL,0,-54.933301983,-67.6167102475
0,0,0,0,"Cuya, Tarapacá, Chile",CHL,0,-19.11667682,-70.1333008236
0,0,0,0,"Lagunas, Tarapacá, Chile",CHL,0,-20.9828678194,-69.6833024512
0,0,0,0,"Pozo Almonte, Tarapacá, Chile",CHL,0,-20.2696297009,-69.8000136736
0,0,0,349901,"Chuquicamata, Antofagasta, Chile",CHL,0,-22.319995505,-68.9299892595
0,0,0,419920,"Maria Elena, Antofagasta, Chile",CHL,0,-22.3500195121,-69.6699957699
0,0,0,350149,"Toconao, Antofagasta, Chile",CHL,0,-23.1828885714,-68.016634157
0,0,0,350379,"Tierra Amarilla, Atacama, Chile",CHL,0,-27.4800422986,-70.2799843767
0,0,0,349912,"Huasco, Atacama, Chile",CHL,0,-28.4695943006,-71.2200045183
3892454,214179767,20227578,347423,"Diego de Almagro, Atacama, Chile",CHL,0,-26.3696191215,-70.0499984148
0,0,0,349876,"Caldera, Atacama, Chile",CHL,0,-27.0696280733,-70.830028322
0,0,0,347298,"Combarbala, Coquimbo, Chile",CHL,0,-31.1800231743,-70.9999921078
3893629,50022255,2050817,349878,"Coquimbo, Coquimbo, Chile",CHL,0,-29.9529146131,-71.3436145443
3868308,214229861,1630364,349786,"Vicuna, Coquimbo, Chile",CHL,0,-30.0294990857,-70.7399821387
3887344,214233695,1175835,349913,"Illapel, Coquimbo, Chile",CHL,0,-31.6296081352,-71.1700075701
3872594,0,10706064,349957,"Salamanca, Coquimbo, Chile",CHL,0,-31.7795731417,-70.9799674903
3872348,157458639,10172819,349868,"San Bernardo, Región Metropolitana de Santiago, Chile",CHL,0,-33.5999788221,-70.6999845801
3872255,214190118,8890866,349960,"San Felipe, Valparaíso, Chile",CHL,0,-32.7500048637,-70.7200091977
3868121,50026147,299067,349873,"Vina del Mar, Valparaíso, Chile",CHL,0,-33.0299877739,-71.5399849871
